ID	Predicted_Category
6925	Business
9980	Film
6600	Politics
7730	Politics
12020	Football
10285	Football
10465	Football
3550	Business
7048	Football
1940	Film
4675	Football
620	Politics
11481	Politics
12759	Film
12963	Film
8317	Business
9435	Politics
14316	Business
9069	Politics
8091	Politics
3235	Business
12292	Technology
1207	Business
4180	Technology
11025	Football
2137	Film
7137	Technology
12289	Football
9353	Film
12364	Football
7227	Film
7733	Politics
3495	Business
7175	Film
3570	Politics
12517	Football
268	Football
1957	Film
1756	Business
11499	Politics
8496	Business
3333	Business
4054	Football
12708	Politics
8214	Business
12828	Film
1542	Film
6694	Business
358	Technology
5398	Technology
10969	Film
9277	Film
14587	Politics
9038	Politics
12182	Film
13432	Film
1038	Business
2533	Politics
3274	Business
5308	Football
12061	Football
9836	Technology
7849	Politics
3311	Politics
15065	Football
6903	Technology
6782	Business
15195	Football
8254	Business
13466	Football
5268	Technology
3162	Business
3956	Football
11885	Football
5047	Football
3830	Football
814	Politics
1857	Film
7713	Politics
15087	Football
6064	Business
10906	Film
12903	Politics
1450	Business
2502	Politics
7815	Politics
1312	Politics
12892	Film
1436	Technology
12483	Football
7915	Business
4853	Football
10863	Film
5160	Football
2611	Politics
6528	Technology
1986	Film
14907	Politics
11048	Politics
11171	Politics
6483	Film
1782	Business
9767	Politics
1949	Film
11977	Football
6434	Technology
2528	Politics
6878	Business
4887	Football
10093	Film
14031	Football
8177	Business
7437	Politics
9266	Film
4815	Football
2737	Politics
11524	Football
2532	Politics
6728	Politics
7788	Football
6500	Film
2729	Business
9522	Film
7851	Business
15263	Football
14697	Politics
13873	Technology
7073	Business
10374	Football
14078	Politics
11193	Business
1020	Business
11709	Football
4113	Business
9481	Film
12024	Football
7484	Politics
7164	Politics
3089	Business
12392	Football
14962	Football
10788	Football
324	Business
2509	Politics
7510	Politics
9912	Business
8032	Business
5702	Film
3064	Business
1279	Politics
293	Politics
14564	Politics
5187	Football
5031	Football
2838	Politics
3447	Politics
8298	Business
11717	Football
12249	Football
2369	Politics
4201	Technology
9645	Film
7213	Business
2907	Politics
2089	Technology
344	Business
3062	Business
13369	Football
5159	Football
4492	Football
1035	Business
91	Business
4396	Technology
14051	Football
8783	Business
5413	Technology
8294	Business
14390	Business
12813	Film
9034	Politics
14381	Football
13829	Football
10287	Football
1307	Technology
14673	Business
1456	Technology
11647	Football
685	Business
9614	Film
5509	Film
10928	Film
6508	Technology
14882	Business
1955	Film
12406	Football
4169	Technology
11326	Politics
1727	Politics
13611	Football
4894	Football
10024	Politics
9975	Politics
14870	Politics
2863	Politics
11332	Politics
14977	Football
7834	Politics
3251	Business
9057	Politics
7364	Politics
12838	Film
9992	Politics
7535	Politics
8771	Politics
6533	Film
5183	Business
3113	Business
12423	Football
1752	Business
3784	Technology
10204	Football
9668	Film
5636	Film
11462	Politics
8861	Business
5273	Technology
7741	Technology
4787	Football
11377	Business
8523	Technology
3918	Football
6059	Technology
1759	Business
3645	Technology
957	Politics
1706	Politics
1441	Technology
12555	Politics
14383	Football
14854	Business
2524	Politics
10205	Film
3593	Technology
5324	Technology
8223	Politics
3556	Business
6993	Technology
3014	Technology
5489	Technology
4959	Football
1382	Technology
7885	Business
14043	Football
3958	Business
10437	Football
400	Film
2255	Politics
14776	Film
2570	Film
6216	Football
4884	Football
8071	Politics
7648	Politics
5201	Technology
4553	Football
8993	Technology
8189	Business
6112	Business
9218	Film
1271	Politics
10770	Football
2113	Film
6976	Technology
2609	Politics
5480	Technology
13908	Technology
9350	Film
4436	Football
13216	Football
4577	Football
1160	Business
9346	Politics
15167	Film
8608	Politics
6004	Business
4390	Technology
3374	Business
5953	Business
10223	Politics
7768	Politics
13839	Technology
6134	Business
1762	Football
7179	Film
14812	Film
1284	Technology
4785	Football
5670	Film
14161	Film
5980	Politics
2056	Film
11009	Football
988	Business
7104	Politics
2179	Film
199	Football
3735	Politics
8330	Business
5291	Business
13107	Film
7262	Football
9141	Film
612	Business
4240	Technology
9719	Politics
13562	Football
2511	Politics
7775	Politics
8407	Football
8776	Business
1145	Film
14843	Football
9039	Politics
11027	Football
9863	Film
15104	Football
4548	Football
14991	Football
8392	Technology
8866	Politics
4806	Football
11913	Football
13928	Technology
5053	Football
355	Film
11434	Business
6745	Business
9765	Politics
8322	Business
10514	Football
14365	Business
6926	Film
9693	Film
11	Technology
5828	Film
11516	Football
155	Business
1846	Politics
7682	Politics
3203	Business
8193	Business
7253	Football
2163	Film
1198	Business
2215	Film
3026	Technology
5732	Film
4624	Football
1587	Film
4515	Football
12622	Business
11985	Football
14468	Technology
7550	Politics
585	Business
708	Business
11979	Football
9608	Film
4986	Football
1130	Business
5108	Football
2738	Business
2431	Politics
3042	Business
3151	Business
4851	Football
3252	Business
5855	Film
13757	Football
14256	Politics
12244	Football
4156	Technology
1012	Politics
6005	Business
8265	Business
11623	Football
14944	Football
5792	Film
13838	Technology
11478	Politics
296	Politics
2036	Film
13092	Film
2876	Politics
125	Business
11421	Politics
11475	Politics
13447	Film
772	Business
14699	Politics
758	Business
13705	Football
491	Technology
4209	Technology
4962	Football
13072	Business
11137	Business
2263	Politics
6865	Technology
11919	Football
13384	Football
8403	Film
11256	Politics
3928	Football
10438	Football
5185	Technology
8323	Business
3470	Business
12242	Football
4564	Football
651	Technology
11200	Politics
4765	Football
7135	Politics
4721	Football
10943	Film
6105	Business
10183	Football
9971	Film
14252	Politics
10950	Film
3945	Football
13601	Football
248	Football
2882	Politics
13073	Politics
12117	Film
12646	Film
12944	Film
13581	Football
12693	Film
7460	Politics
11696	Football
6114	Business
7032	Business
6436	Politics
8858	Business
5205	Football
12854	Film
10064	Politics
10642	Football
46	Technology
10470	Football
5824	Film
3147	Business
13689	Football
10666	Business
9750	Politics
6881	Technology
2797	Politics
10420	Football
2826	Business
2316	Politics
6916	Film
7402	Politics
2040	Technology
3729	Technology
10469	Football
11884	Football
790	Politics
4046	Football
1503	Film
10071	Film
13539	Football
2692	Politics
13131	Technology
12772	Film
6221	Politics
10099	Business
6877	Technology
15310	Football
1792	Football
16	Technology
11174	Politics
8122	Business
7507	Politics
6658	Business
10018	Politics
6960	Film
3101	Business
9112	Politics
9475	Film
3445	Politics
14753	Film
6901	Business
9733	Technology
8636	Business
2178	Film
1978	Film
462	Politics
5992	Business
12948	Film
8691	Business
9367	Film
8789	Politics
14693	Business
4589	Football
12685	Business
6453	Politics
13481	Film
13228	Football
6278	Football
6785	Business
14040	Football
7089	Technology
7380	Business
6490	Technology
13169	Business
14836	Football
12582	Politics
10461	Football
14806	Business
13685	Football
1364	Technology
9009	Business
4189	Technology
11380	Politics
13688	Football
5186	Technology
5524	Film
6474	Business
10955	Politics
14639	Business
9764	Film
2694	Politics
15081	Football
6323	Football
5085	Football
2053	Film
7883	Business
13431	Football
6638	Film
9840	Film
8955	Technology
11067	Politics
41	Technology
6351	Technology
11820	Football
2108	Film
20	Business
8450	Politics
9667	Film
14444	Football
2734	Technology
12709	Politics
4934	Football
3063	Business
1734	Business
15250	Football
10614	Technology
12386	Football
2634	Politics
4690	Football
13863	Technology
4733	Football
10577	Football
12714	Film
14372	Football
10405	Football
12661	Film
3120	Business
6584	Technology
10307	Football
14869	Politics
14833	Football
931	Business
2673	Technology
1270	Technology
7839	Politics
5631	Film
5617	Film
8491	Politics
4178	Technology
5007	Football
12168	Football
4135	Business
631	Technology
14591	Politics
2960	Technology
9366	Technology
12514	Football
8357	Politics
8049	Business
12258	Football
7629	Politics
1648	Politics
9199	Film
6300	Football
9046	Politics
8215	Business
9678	Film
1881	Film
13814	Technology
2268	Politics
15028	Football
5475	Film
15330	Business
9105	Politics
2284	Politics
8066	Business
9926	Politics
10365	Football
13026	Film
5755	Film
14560	Business
10990	Football
2632	Politics
2852	Business
13411	Football
5010	Football
7647	Politics
2247	Film
2351	Politics
10102	Technology
4488	Football
8397	Film
219	Football
9560	Film
10977	Film
1013	Business
7198	Business
6921	Film
5374	Technology
10362	Football
13694	Football
2355	Politics
4754	Football
4938	Football
559	Business
14577	Business
10527	Film
4605	Football
11431	Politics
14548	Film
13953	Football
12964	Film
5181	Football
11588	Football
14704	Business
2720	Technology
10401	Football
3716	Business
3415	Business
5021	Football
5881	Film
12721	Film
475	Technology
6156	Politics
13070	Technology
11659	Football
3481	Business
11059	Politics
9455	Film
8111	Business
11459	Business
5594	Film
331	Politics
2625	Politics
7103	Technology
13752	Football
9119	Politics
6998	Football
5074	Football
2400	Politics
7909	Politics
11523	Football
12559	Football
6514	Film
14162	Film
12668	Film
11903	Football
5228	Technology
3823	Football
8782	Business
421	Film
1969	Film
2041	Film
5028	Football
15082	Football
431	Politics
11952	Football
2875	Politics
6225	Business
10727	Football
10722	Business
12442	Football
135	Business
15265	Football
8065	Business
9449	Film
2216	Film
9109	Politics
13097	Film
6627	Business
4091	Business
12415	Football
698	Technology
11939	Football
14384	Football
11794	Football
4487	Football
7404	Politics
4681	Football
9978	Politics
1159	Business
2177	Film
4703	Football
10988	Film
621	Politics
5323	Technology
3524	Politics
6066	Technology
8912	Technology
9799	Technology
13298	Football
833	Business
7352	Business
2239	Technology
447	Politics
223	Business
12826	Film
9518	Film
2202	Film
13959	Football
9917	Film
9761	Politics
8308	Politics
4386	Technology
6030	Business
5734	Film
2919	Politics
132	Technology
12653	Business
13000	Film
8863	Technology
14412	Football
14555	Politics
14374	Football
759	Politics
2504	Politics
1002	Politics
12531	Football
8457	Business
3497	Business
6106	Business
15311	Football
13676	Football
647	Technology
1890	Film
8671	Business
11126	Politics
13558	Football
7466	Politics
10040	Film
8925	Technology
9033	Politics
8445	Politics
3035	Politics
5245	Technology
6036	Business
13750	Football
8740	Politics
7303	Business
8104	Politics
2621	Business
2877	Business
13672	Football
7480	Politics
5718	Film
3283	Business
684	Business
10428	Football
14800	Politics
9878	Technology
13047	Film
269	Football
9168	Film
12323	Technology
10985	Film
9157	Business
2977	Business
10964	Film
10833	Politics
11536	Football
14826	Politics
7339	Business
7646	Politics
3620	Technology
5614	Film
13032	Film
3730	Technology
2848	Politics
12278	Football
11466	Politics
5904	Business
1204	Business
13435	Football
12689	Film
8817	Politics
12742	Technology
2646	Politics
4871	Football
6858	Technology
10512	Football
14186	Film
3809	Technology
2884	Politics
5836	Film
13150	Technology
7482	Politics
7837	Politics
426	Film
4728	Football
10708	Business
9501	Film
7004	Football
10482	Football
14155	Business
12968	Film
2313	Business
9488	Film
2289	Politics
10182	Football
14305	Business
14046	Football
9007	Football
6476	Business
15120	Politics
12798	Film
13400	Politics
13824	Technology
12768	Film
3866	Football
6756	Business
13386	Football
2379	Politics
2308	Politics
4780	Football
6077	Business
10110	Football
3828	Football
498	Politics
3821	Politics
14736	Politics
13195	Football
5115	Football
13546	Football
8616	Politics
4590	Football
7630	Politics
8	Technology
1997	Film
14832	Football
887	Business
4801	Football
2727	Politics
4065	Football
3978	Football
5477	Film
3833	Football
4381	Film
12335	Football
10179	Politics
2501	Politics
7385	Business
6791	Business
153	Business
10555	Football
11225	Politics
3684	Technology
2693	Politics
9646	Film
10033	Politics
783	Business
1137	Business
1054	Politics
14711	Politics
14307	Business
7117	Politics
14893	Politics
5722	Film
6354	Business
3205	Business
12370	Football
11463	Business
2484	Politics
12939	Film
3308	Business
5178	Football
2839	Politics
2687	Politics
13315	Football
5474	Business
11006	Football
249	Football
3397	Business
288	Politics
13868	Technology
692	Technology
9053	Politics
9972	Politics
3652	Technology
11950	Football
7680	Politics
5142	Football
8227	Business
8902	Politics
13022	Film
7749	Football
9245	Film
1285	Technology
6811	Business
8560	Business
12410	Football
976	Business
7197	Business
12869	Film
6383	Film
5450	Technology
4797	Football
12460	Football
3611	Technology
9390	Film
5029	Football
5456	Technology
12953	Film
13311	Football
6208	Politics
5563	Film
488	Business
1151	Business
12501	Football
6104	Business
1319	Politics
3325	Business
9073	Politics
255	Football
3796	Football
13275	Football
12121	Film
11838	Football
11521	Football
7357	Politics
15008	Football
14945	Football
7015	Football
4563	Football
7738	Politics
3046	Film
11093	Politics
5060	Football
15259	Football
4542	Football
860	Politics
5626	Film
11120	Politics
3537	Politics
11642	Football
5444	Film
7156	Politics
3316	Politics
3034	Politics
1365	Technology
3069	Business
2962	Business
10385	Football
11716	Football
8074	Business
12382	Football
11487	Politics
4328	Technology
13008	Film
63	Business
9243	Technology
11764	Football
5016	Football
2618	Politics
5875	Film
8329	Business
4188	Technology
13644	Football
13287	Football
945	Politics
6529	Technology
5840	Film
8900	Technology
13025	Film
1000	Politics
1324	Politics
9051	Politics
8260	Business
2220	Politics
10084	Film
7088	Technology
7925	Business
11705	Football
7575	Politics
10646	Football
13696	Football
6271	Football
6377	Film
12966	Film
4394	Technology
7795	Business
6951	Politics
7344	Business
8679	Business
14770	Film
6848	Business
14571	Football
14635	Politics
11841	Football
4852	Football
5848	Film
7232	Film
3096	Business
14389	Technology
1043	Business
9935	Film
7966	Politics
12821	Football
2912	Politics
10436	Football
6284	Football
1311	Technology
12306	Technology
12593	Politics
5898	Politics
12679	Politics
11639	Football
5927	Business
10919	Film
1360	Technology
14104	Politics
3822	Football
1096	Business
3230	Technology
12635	Film
1510	Technology
12783	Film
13414	Politics
10156	Film
1876	Film
12546	Football
11561	Football
8548	Politics
13060	Politics
4405	Technology
12640	Film
15159	Film
1722	Politics
11267	Politics
12062	Football
688	Technology
6909	Business
7294	Business
530	Business
5621	Film
3208	Business
9898	Business
5123	Football
332	Politics
9355	Film
14811	Film
10934	Film
11300	Business
1973	Film
14861	Business
130	Technology
13797	Football
11713	Football
13599	Football
472	Technology
7256	Football
14291	Business
9910	Business
3566	Politics
1021	Business
10714	Football
7483	Politics
10979	Film
1630	Film
10324	Football
11022	Football
13911	Technology
3433	Business
10477	Football
6814	Business
13853	Technology
1980	Film
4908	Football
3964	Business
12995	Film
11050	Politics
11249	Politics
4794	Football
11697	Football
9598	Film
11682	Football
9382	Film
1426	Technology
2338	Politics
9316	Film
5461	Technology
7632	Politics
7184	Business
15281	Football
13656	Football
10902	Politics
9955	Film
14698	Politics
5309	Technology
1662	Politics
525	Politics
11680	Football
6401	Film
9721	Film
9720	Politics
1308	Technology
14648	Politics
12612	Football
242	Politics
6631	Business
13037	Film
5073	Football
14175	Politics
1559	Film
12057	Football
7374	Business
10807	Business
6850	Politics
8489	Business
14050	Politics
4204	Business
4804	Football
3189	Business
10942	Film
12729	Film
5645	Film
9852	Business
13443	Football
10019	Politics
8213	Business
5163	Football
1058	Business
8959	Politics
8473	Business
11655	Football
12128	Football
4289	Technology
4596	Football
3572	Politics
5287	Technology
12691	Film
571	Politics
5146	Football
7169	Politics
12108	Film
5903	Business
4177	Technology
6675	Business
10140	Film
6378	Film
11801	Football
11406	Politics
8557	Business
11125	Politics
2414	Politics
14074	Business
3600	Film
1243	Politics
7588	Politics
13902	Business
820	Politics
14692	Business
5233	Technology
12844	Politics
2506	Politics
4559	Football
10413	Football
14872	Business
8834	Technology
1118	Business
13929	Technology
2775	Politics
3149	Business
10755	Football
9507	Film
13603	Football
753	Business
310	Politics
13354	Politics
2093	Politics
8627	Business
6014	Business
10074	Film
1603	Film
5650	Film
8355	Business
7842	Politics
9339	Film
8795	Politics
12700	Film
6834	Business
12341	Football
184	Business
2731	Politics
2677	Politics
4770	Football
14782	Technology
2372	Politics
1073	Business
8723	Business
12513	Football
7091	Technology
12687	Business
1326	Business
11889	Football
10978	Film
3860	Business
11361	Politics
11566	Football
800	Business
2429	Politics
9436	Film
10089	Film
11792	Football
7688	Politics
5502	Film
7298	Business
9242	Technology
4269	Technology
13390	Politics
11284	Business
11057	Politics
4185	Technology
4783	Football
4899	Football
11606	Football
11234	Politics
11339	Business
15313	Football
9563	Film
3240	Business
1806	Business
7787	Politics
5686	Film
12957	Film
3376	Business
9399	Film
11163	Business
12246	Football
6977	Technology
9832	Politics
14351	Business
9555	Film
4321	Technology
4041	Politics
4556	Football
885	Politics
14758	Politics
11394	Politics
1129	Business
4561	Football
12333	Football
5549	Film
14048	Football
4044	Football
15288	Football
3624	Film
8245	Business
6889	Business
7350	Business
5807	Film
657	Technology
2668	Business
3494	Politics
9081	Business
4524	Football
7856	Business
6520	Film
15181	Film
6689	Politics
13600	Football
2716	Technology
1422	Technology
12402	Football
10891	Technology
9742	Film
4775	Football
7276	Business
10146	Film
1764	Business
11428	Business
998	Business
7889	Business
432	Business
8542	Film
9011	Technology
9886	Business
9156	Politics
11334	Politics
4439	Football
3005	Politics
7222	Politics
3295	Politics
4642	Football
11850	Football
11191	Business
6720	Business
9952	Film
11730	Football
14032	Football
14325	Business
7472	Politics
3366	Politics
11414	Politics
1822	Film
14534	Business
9964	Politics
13754	Football
6319	Football
9849	Politics
11897	Football
1585	Film
6080	Business
7086	Technology
660	Technology
8556	Politics
11244	Politics
4525	Football
12554	Football
9654	Film
14429	Football
3239	Business
3344	Business
11935	Football
3489	Politics
3158	Business
2835	Politics
12474	Football
1770	Film
3606	Politics
11201	Business
2032	Film
7082	Technology
11091	Politics
4464	Football
12801	Film
14926	Football
10785	Football
11518	Football
7279	Football
10668	Football
10135	Technology
7093	Technology
8786	Business
5230	Technology
11819	Football
5315	Technology
2169	Politics
13568	Football
11069	Politics
14936	Football
9219	Politics
11995	Football
1631	Film
3383	Business
3824	Football
1494	Technology
14024	Football
8197	Business
2603	Politics
7027	Business
14491	Film
3878	Politics
6902	Technology
1022	Business
6286	Football
11652	Football
317	Business
9885	Business
4826	Football
12891	Film
8191	Business
1834	Business
5329	Business
10211	Politics
1015	Business
9538	Politics
14400	Football
15116	Politics
13992	Business
3589	Technology
4440	Football
6503	Film
9476	Film
1933	Film
14866	Politics
7268	Film
5394	Film
9665	Film
11625	Football
12367	Football
2921	Politics
15057	Football
14415	Football
11427	Politics
628	Business
7829	Politics
9205	Business
4270	Technology
4508	Football
3746	Politics
14120	Business
5470	Technology
1355	Business
2888	Business
12886	Politics
8981	Technology
10264	Football
7531	Politics
7165	Film
5052	Football
13215	Football
8010	Politics
5414	Technology
14603	Politics
2156	Film
11700	Football
6475	Business
3761	Business
11298	Film
10621	Football
15040	Film
10875	Business
5705	Film
4598	Football
3490	Business
4255	Technology
13532	Football
2182	Film
9328	Politics
12692	Film
6592	Technology
10937	Film
13302	Football
7596	Technology
4142	Technology
3587	Business
5225	Business
26	Technology
14946	Football
7746	Politics
8769	Business
791	Politics
5928	Film
147	Business
6107	Football
846	Politics
7321	Business
11969	Football
8217	Business
2902	Politics
10174	Politics
178	Football
8374	Politics
11749	Football
4362	Technology
4291	Technology
10647	Football
7305	Business
2922	Politics
13926	Business
9960	Politics
12598	Politics
11834	Football
1106	Business
7028	Business
1601	Film
10193	Football
13067	Film
3403	Politics
3741	Politics
2149	Film
4491	Football
8735	Politics
3541	Business
10578	Football
3058	Film
14402	Football
2552	Film
10165	Football
12037	Film
1085	Business
11831	Football
12564	Politics
1188	Politics
15150	Film
12540	Football
11534	Football
13054	Business
397	Film
7943	Business
198	Football
11476	Politics
1577	Film
12875	Film
2510	Politics
10116	Film
4444	Football
3020	Politics
113	Technology
1051	Business
1525	Film
548	Business
10377	Football
4244	Technology
6871	Politics
10358	Football
7638	Business
1977	Film
9172	Film
2958	Technology
2985	Politics
463	Politics
1612	Film
8841	Politics
3493	Business
4069	Football
986	Politics
10083	Film
7335	Business
13517	Film
13845	Technology
13528	Film
5920	Politics
9633	Film
2130	Film
12671	Film
13420	Football
5885	Film
553	Business
10712	Football
12301	Football
6557	Technology
8879	Politics
10616	Football
8530	Technology
1856	Film
12079	Football
4858	Football
9122	Business
6092	Business
10830	Politics
14580	Politics
11368	Politics
8761	Business
4882	Football
14842	Football
10658	Politics
8210	Business
8804	Politics
2305	Politics
7636	Politics
13059	Film
12505	Football
10125	Film
1442	Business
6932	Business
14473	Football
10034	Politics
464	Business
4506	Football
11351	Politics
12745	Film
11291	Politics
8815	Politics
10989	Football
1712	Politics
2454	Politics
10213	Business
4186	Technology
12926	Film
443	Business
5179	Football
6393	Film
10980	Film
6914	Business
10300	Football
5817	Film
3942	Business
10855	Politics
6340	Football
1471	Business
15286	Football
14420	Football
748	Business
6803	Business
9751	Film
8737	Politics
3018	Technology
4572	Football
6591	Business
10612	Football
8720	Business
14403	Football
7928	Business
3915	Business
3520	Politics
12956	Film
11379	Business
2749	Politics
2050	Film
4883	Football
6206	Technology
10403	Football
1717	Business
4793	Football
13437	Football
6659	Business
6747	Business
8255	Business
8139	Business
3339	Business
2915	Business
3302	Technology
4232	Technology
1825	Business
9415	Politics
14574	Business
13205	Politics
11689	Football
13458	Football
13572	Football
9351	Film
4207	Technology
4151	Politics
14069	Business
15108	Football
8269	Business
10085	Film
14974	Football
12381	Football
1748	Technology
5936	Politics
12224	Technology
10717	Football
3975	Football
4329	Technology
5331	Technology
4285	Technology
645	Technology
11744	Football
5815	Film
8063	Business
3417	Business
11362	Business
14724	Politics
13821	Business
7825	Politics
14576	Business
5912	Film
7655	Politics
10953	Film
7587	Politics
7204	Business
15021	Football
1900	Film
3421	Politics
10852	Football
12883	Politics
11752	Football
7824	Politics
3179	Business
1323	Politics
7958	Business
9174	Film
7798	Politics
11562	Football
3370	Business
6615	Film
10507	Football
1815	Film
11484	Politics
5244	Technology
3527	Politics
4500	Football
4618	Football
7127	Technology
11108	Politics
14011	Football
997	Business
243	Politics
11837	Football
6449	Politics
10416	Football
5342	Politics
133	Technology
10973	Football
2803	Politics
11392	Politics
6048	Business
7536	Business
9865	Politics
1545	Film
4294	Technology
2060	Film
7497	Business
1183	Business
12911	Film
14715	Politics
142	Technology
5607	Film
451	Business
3549	Business
8423	Politics
428	Film
3708	Technology
7453	Politics
2460	Politics
1470	Technology
978	Business
4764	Football
3207	Business
6269	Football
1950	Film
14026	Football
4913	Football
8544	Politics
12719	Technology
7801	Politics
9770	Politics
14312	Business
4623	Football
1516	Film
6398	Film
12236	Technology
7935	Business
9689	Film
14101	Politics
10881	Business
5813	Film
7060	Business
9954	Film
9791	Film
11172	Politics
6173	Politics
12732	Film
12910	Film
12251	Technology
12111	Film
9459	Film
13561	Football
3547	Politics
13563	Football
131	Business
4355	Technology
10519	Football
2889	Business
9939	Film
7463	Politics
5986	Politics
4939	Football
4179	Technology
9981	Film
734	Business
12452	Football
14301	Business
11791	Football
14442	Football
7759	Politics
4019	Football
13504	Football
15157	Politics
4419	Business
2490	Politics
5203	Football
14969	Football
1420	Technology
2304	Politics
1252	Politics
13121	Film
7810	Politics
15268	Football
4348	Football
14080	Politics
13243	Football
13183	Football
6809	Politics
2954	Politics
7918	Business
10848	Business
13652	Football
1684	Politics
6367	Film
15019	Football
3452	Business
15093	Football
613	Technology
2481	Politics
13050	Business
14530	Business
10222	Business
12372	Football
9868	Politics
4129	Technology
9315	Politics
10284	Football
12847	Technology
13804	Football
8924	Technology
5512	Film
2467	Politics
2287	Politics
4866	Football
14456	Business
12797	Film
3586	Business
3145	Business
11976	Football
13126	Film
14115	Business
6691	Business
10824	Business
4216	Technology
7791	Politics
2933	Politics
9680	Film
891	Politics
14949	Football
6783	Business
1398	Technology
419	Politics
5056	Football
13001	Film
3290	Business
15320	Football
5571	Film
930	Business
3737	Politics
11396	Politics
10951	Film
735	Business
4007	Politics
6022	Business
7719	Business
15075	Football
6243	Technology
270	Business
7659	Politics
10295	Football
12486	Football
12200	Football
4498	Football
7238	Film
4254	Film
8271	Business
5764	Film
14914	Politics
665	Technology
9896	Politics
10866	Technology
4727	Football
6715	Business
2469	Politics
7408	Business
822	Politics
2754	Politics
8601	Politics
10689	Football
505	Technology
10446	Football
10087	Film
7412	Politics
1479	Technology
11694	Football
6915	Film
13345	Football
326	Politics
794	Business
3197	Business
5634	Film
12055	Film
10103	Film
5076	Football
2343	Politics
14014	Football
12529	Football
14702	Business
12576	Football
1313	Politics
7492	Politics
9867	Business
3832	Football
11622	Football
13876	Politics
5601	Film
5713	Film
5651	Film
10805	Business
12013	Football
5590	Film
7277	Football
1098	Business
5788	Film
11691	Football
8607	Politics
14047	Football
3354	Business
9295	Politics
43	Technology
7033	Technology
8806	Politics
9148	Business
5850	Film
9497	Film
5551	Film
11540	Football
5409	Technology
1123	Business
1476	Technology
10439	Football
9920	Business
6699	Business
2536	Politics
11186	Politics
7690	Politics
11110	Business
3154	Business
8043	Business
999	Business
231	Politics
8961	Football
11013	Football
4033	Football
11915	Football
1451	Business
2790	Politics
4333	Technology
11739	Football
5950	Business
584	Business
10667	Football
1305	Film
11856	Football
7391	Business
7295	Football
359	Technology
11747	Football
13639	Football
6608	Politics
6653	Business
5939	Business
10983	Film
12195	Football
7394	Business
11688	Football
11663	Football
14064	Technology
1547	Film
7252	Business
10556	Football
13030	Film
819	Politics
14124	Business
6273	Football
14545	Business
119	Technology
11496	Politics
2610	Politics
5018	Football
7803	Politics
8280	Business
9164	Politics
13660	Football
6967	Technology
10925	Film
9299	Film
10623	Football
8326	Business
9400	Politics
13128	Film
8288	Politics
5423	Technology
14789	Politics
9017	Business
12654	Film
720	Business
7230	Business
4652	Football
6148	Politics
5345	Technology
8321	Politics
10025	Business
9276	Film
11138	Politics
5710	Film
7650	Politics
10946	Film
8203	Business
11292	Politics
8506	Business
14667	Business
5591	Film
8505	Politics
13960	Football
14087	Business
5169	Football
11893	Football
8162	Business
13034	Film
12280	Technology
10634	Politics
4404	Film
13716	Football
14219	Film
13789	Football
6291	Football
8672	Business
4517	Football
5330	Technology
10266	Football
282	Business
15025	Football
7898	Politics
6481	Film
465	Politics
9309	Business
1112	Business
7419	Business
2342	Politics
8664	Business
5799	Film
2868	Business
6493	Film
8584	Business
1538	Film
5103	Football
5880	Film
1390	Politics
4005	Football
13476	Football
2816	Politics
10273	Football
11825	Football
1811	Film
5110	Football
4646	Football
1989	Film
136	Business
1158	Business
2443	Politics
6209	Football
2819	Politics
7029	Business
2721	Politics
623	Politics
4531	Football
7236	Football
6696	Business
11215	Business
13703	Football
630	Technology
9153	Politics
12896	Film
11788	Football
8571	Politics
2332	Technology
9356	Film
12459	Football
7050	Technology
3779	Technology
8047	Business
8382	Film
1304	Technology
9714	Film
11346	Business
3694	Technology
508	Politics
3540	Business
12667	Film
7072	Technology
12919	Film
10026	Politics
7799	Business
2361	Politics
13872	Technology
14674	Business
14355	Business
11636	Football
8053	Politics
15103	Football
9660	Film
13061	Film
3380	Business
13530	Football
14174	Politics
8894	Technology
11970	Football
609	Business
939	Business
4	Business
5583	Film
15088	Football
4401	Technology
6910	Business
11931	Football
13896	Business
5353	Technology
12508	Football
1931	Film
11082	Business
1901	Film
13895	Business
10563	Football
14818	Film
5229	Technology
13765	Football
8512	Business
12114	Film
7449	Politics
9880	Politics
12021	Football
6075	Film
404	Film
3471	Business
691	Technology
3254	Business
8550	Technology
8248	Business
2345	Politics
14845	Football
1690	Politics
5304	Football
7400	Politics
4535	Film
14237	Politics
8988	Technology
13735	Football
10707	Business
4736	Football
391	Technology
8206	Business
7990	Business
1692	Film
1222	Politics
8101	Business
2231	Politics
2090	Film
1953	Film
4507	Football
13116	Film
8692	Politics
5771	Film
11347	Politics
6774	Business
13899	Politics
13781	Football
2569	Film
5036	Football
5993	Business
8763	Business
5525	Film
8481	Business
14662	Politics
6700	Business
5620	Business
12932	Film
14670	Business
15212	Football
3233	Business
7119	Politics
10335	Football
5356	Football
547	Business
13206	Politics
3449	Business
11822	Football
9121	Politics
3261	Business
10277	Football
8085	Politics
1346	Business
3246	Business
8195	Business
5891	Film
5766	Film
15158	Film
5506	Film
13882	Technology
857	Business
9240	Film
14039	Football
6511	Film
5335	Technology
10870	Politics
3912	Business
11611	Football
8316	Business
7534	Politics
3322	Politics
3678	Technology
10282	Football
9281	Politics
4495	Football
2153	Film
8490	Business
4397	Technology
13560	Football
12765	Film
12160	Football
787	Business
13955	Football
2924	Politics
8278	Business
2065	Film
11816	Football
